start_date,chlor_a
08/01/2002,0.5778349
09/01/2002,0.5081693549999999
10/01/2002,0.37631044999999996
11/01/2002,0.46044627
12/01/2002,0.6001412
01/01/2003,0.652193875
02/01/2003,0.5421829499999999
03/01/2003,0.564746515
04/01/2003,0.5998542
05/01/2003,0.67732255
06/01/2003,0.57205455
07/01/2003,0.80809065
08/01/2003,0.6017164
09/01/2003,0.412638525
10/01/2003,0.350663005
11/01/2003,2.0034608
12/01/2003,0.758539225
01/01/2004,0.83869845
02/01/2004,0.5581067
03/01/2004,0.390053
04/01/2004,0.45924982
05/01/2004,0.546087595
06/01/2004,0.5713401199999999
07/01/2004,0.688646705
08/01/2004,0.45868761999999996
09/01/2004,0.37016862500000003
10/01/2004,0.409232795
11/01/2004,0.37182677
12/01/2004,0.5630869700000001
01/01/2005,0.61801017
02/01/2005,0.6178039
03/01/2005,0.520936725
04/01/2005,0.5184812
05/01/2005,0.5175309450000001
06/01/2005,0.46886763
07/01/2005,0.467176115
08/01/2005,0.354489
09/01/2005,0.41247566
10/01/2005,0.367874425
11/01/2005,1.3212426
12/01/2005,0.8250382249999999
01/01/2006,0.597575
02/01/2006,0.48237713
03/01/2006,0.47014433
04/01/2006,0.5482205499999999
05/01/2006,0.4630588
06/01/2006,0.46032118
07/01/2006,0.59087464
08/01/2006,0.5377542799999999
09/01/2006,0.6536887
10/01/2006,0.37256359
11/01/2006,0.49685873999999997
12/01/2006,1.5001453
01/01/2007,0.9826267049999999
02/01/2007,0.62532528
03/01/2007,0.4687845
04/01/2007,0.40750117500000005
05/01/2007,0.49924939999999995
06/01/2007,0.512162
07/01/2007,0.6333716
08/01/2007,0.78032155
09/01/2007,0.367636065
10/01/2007,0.32404335
11/01/2007,1.3879705
12/01/2007,1.3050533
01/01/2008,0.601646065
02/01/2008,0.547362065
03/01/2008,0.473263445
04/01/2008,0.62424875
05/01/2008,0.42749626
06/01/2008,0.49272343500000004
07/01/2008,0.564990675
08/01/2008,0.62031466
09/01/2008,0.45872622500000004
10/01/2008,0.30263397999999997
11/01/2008,0.47128552999999995
12/01/2008,1.9415243
01/01/2009,0.67478904
02/01/2009,0.537171155
03/01/2009,0.51841855
04/01/2009,0.69570292
05/01/2009,0.57584428
06/01/2009,0.484535725
07/01/2009,1.2735071
08/01/2009,0.7800561749999999
09/01/2009,0.476089195
10/01/2009,0.37845485
11/01/2009,1.3999798
12/01/2009,0.968300315
01/01/2010,0.6056402750000001
02/01/2010,0.562923275
03/01/2010,0.50979637
04/01/2010,0.44709408500000003
05/01/2010,0.49448607499999997
06/01/2010,0.59353392
07/01/2010,0.6825618200000001
08/01/2010,0.87370975
09/01/2010,1.5384332
10/01/2010,1.0885752
11/01/2010,0.57179425
12/01/2010,0.41832888
01/01/2011,0.29944913
03/01/2011,0.36521615
04/01/2011,0.439979035
05/01/2011,0.396021265
06/01/2011,0.38734651
07/01/2011,0.5204253
08/01/2011,0.5949335
09/01/2011,0.490297095
10/01/2011,0.66489895
11/01/2011,0.559926325
12/01/2011,0.43841395
01/01/2012,0.41605048499999997
02/01/2012,0.346765415
03/01/2012,0.409597325
04/01/2012,0.47826348
05/01/2012,0.42138198
06/01/2012,0.57764085
07/01/2012,0.465488165
08/01/2012,0.41598203499999997
09/01/2012,0.495256275
10/01/2012,0.36303483000000003
11/01/2012,0.24488877
12/01/2012,0.30483804999999997
01/01/2013,0.238910975
03/01/2013,0.38388894500000004
04/01/2013,0.459978785
05/01/2013,0.383155495
06/01/2013,0.343491165
07/01/2013,0.405471055
08/01/2013,0.462599055
09/01/2013,0.391535415
10/01/2013,0.30647784499999997
11/01/2013,1.44656905
12/01/2013,0.43142250000000004
01/01/2014,0.578993645
02/01/2014,0.49955947
03/01/2014,0.340715915
04/01/2014,0.43910547499999997
05/01/2014,0.618215145
06/01/2014,0.690696925
07/01/2014,0.46453726500000003
08/01/2014,0.492466705
09/01/2014,0.43078498
10/01/2014,0.39098373
11/01/2014,0.71025257
12/01/2014,0.33780232
01/01/2015,0.46359971
02/01/2015,0.31262879
03/01/2015,0.38854045
04/01/2015,0.32595620000000003
05/01/2015,0.43291363
06/01/2015,0.48568895
07/01/2015,0.46778033500000005
08/01/2015,0.507804665
09/01/2015,0.372402785
10/01/2015,0.31300941000000004
11/01/2015,0.5660845299999999
12/01/2015,0.6516184700000001
01/01/2016,0.449548915
02/01/2016,0.35891273
03/01/2016,0.323933915
04/01/2016,0.49140719
05/01/2016,0.714149215
06/01/2016,2.2689291999999996
07/01/2016,0.693521675
08/01/2016,0.76292169
09/01/2016,0.44396993500000004
10/01/2016,0.32530017
11/01/2016,0.97367955
12/01/2016,0.394969045
01/01/2017,0.38466894500000004
02/01/2017,0.37053233
03/01/2017,0.4615819
04/01/2017,0.61536755
05/01/2017,0.44654707000000005
06/01/2017,0.490706635
07/01/2017,0.55319297
08/01/2017,0.48227131
09/01/2017,0.354009705
10/01/2017,0.737520605
11/01/2017,0.49889613
12/01/2017,0.48451791
01/01/2018,0.58651615
02/01/2018,0.450928465
03/01/2018,0.34627091499999996
04/01/2018,0.46293279
05/01/2018,0.397394335
06/01/2018,0.44650810500000004
07/01/2018,0.98712455
08/01/2018,0.73108895
09/01/2018,0.299430415
10/01/2018,0.544097155
11/01/2018,0.39034076
12/01/2018,0.349124905
01/01/2019,0.52753093
02/01/2019,0.39089127
03/01/2019,0.342529255
04/01/2019,0.40861289
05/01/2019,0.48463697
06/01/2019,0.690095125
07/01/2019,0.746127385
08/01/2019,0.54235525
