start_date,chlor_a
08/01/2002,3.5536928000000003
09/01/2002,2.0498192
10/01/2002,1.34385085
11/01/2002,1.8377325500000001
12/01/2002,1.92497605
01/01/2003,1.62840095
02/01/2003,1.7259071000000001
03/01/2003,1.8163722500000001
04/01/2003,2.13409565
05/01/2003,2.14039325
06/01/2003,2.7593106
07/01/2003,3.8918569
08/01/2003,4.2930008
09/01/2003,3.2960979999999998
10/01/2003,1.7188675
11/01/2003,1.3518932499999998
12/01/2003,0.92754538
01/01/2004,0.585647345
02/01/2004,0.8413524800000001
03/01/2004,0.96785098
04/01/2004,0.928869245
05/01/2004,1.7869693500000001
06/01/2004,2.46847575
07/01/2004,1.64982455
08/01/2004,2.16619755
09/01/2004,1.5806431
10/01/2004,0.91894505
11/01/2004,0.7768912
12/01/2004,0.5951514250000001
01/01/2005,0.53778243
02/01/2005,0.51096877
03/01/2005,0.64113083
04/01/2005,0.65119868
05/01/2005,0.9226668
06/01/2005,1.47590555
07/01/2005,1.5540341500000001
08/01/2005,1.84811315
09/01/2005,1.42633595
10/01/2005,1.0953791499999999
11/01/2005,0.6427104299999999
12/01/2005,0.67454045
01/01/2006,0.93501793
02/01/2006,1.8008376
03/01/2006,1.43313405
04/01/2006,1.3576115500000001
05/01/2006,2.11666125
06/01/2006,3.09815615
07/01/2006,4.67567895
08/01/2006,4.3969123
09/01/2006,4.903074350000001
10/01/2006,1.80193715
11/01/2006,1.3851526
12/01/2006,1.01138095
01/01/2007,1.86555425
02/01/2007,2.23566465
03/01/2007,1.7812698500000002
04/01/2007,1.8813444499999998
05/01/2007,2.60938965
06/01/2007,2.89876735
07/01/2007,4.27953865
08/01/2007,4.70165765
09/01/2007,2.2237164
10/01/2007,2.565197
11/01/2007,1.1316679
12/01/2007,0.5808314
01/01/2008,0.518518535
02/01/2008,0.5836669
03/01/2008,0.6018938199999999
04/01/2008,0.6466333849999999
05/01/2008,0.9188898649999999
06/01/2008,1.38813725
07/01/2008,1.2054673
08/01/2008,2.00039115
09/01/2008,2.1128615
10/01/2008,1.0988516000000002
11/01/2008,0.92429905
12/01/2008,0.9339013700000001
01/01/2009,1.1390732
02/01/2009,1.3513131999999999
03/01/2009,1.9723592
04/01/2009,2.4621749
05/01/2009,3.085764
06/01/2009,4.171126
07/01/2009,5.2009697
08/01/2009,2.8242637
09/01/2009,3.8946804
10/01/2009,1.0993115
11/01/2009,0.689202545
12/01/2009,0.70591502
01/01/2010,0.6778265
02/01/2010,1.314638
03/01/2010,2.5133452
04/01/2010,1.7533238500000001
05/01/2010,2.0320238
06/01/2010,2.2920405
07/01/2010,4.37029645
08/01/2010,4.368752949999999
09/01/2010,2.7575432500000003
10/01/2010,1.85110755
11/01/2010,1.3362112000000002
12/01/2010,0.9209874499999999
01/01/2011,0.840332885
02/01/2011,1.28592505
03/01/2011,1.577163
