start_date,chlor_a
08/01/2002,1.5431602500000001
09/01/2002,3.74255195
10/01/2002,4.1716320499999995
11/01/2002,2.8803898
12/01/2002,1.013898
01/01/2003,0.27350438
02/01/2003,1.1541625500000001
03/01/2003,3.0037765
04/01/2003,1.6335256999999999
05/01/2003,1.1821117
06/01/2003,0.9119969
07/01/2003,0.8059222749999999
08/01/2003,0.967686425
09/01/2003,1.3718148000000001
10/01/2003,1.88549925
11/01/2003,4.6836105
12/01/2003,1.4086015
01/01/2004,1.7105565
02/01/2004,3.2949258500000003
03/01/2004,2.8302981
04/01/2004,2.09661135
05/01/2004,1.19257885
06/01/2004,1.00566545
07/01/2004,1.0239885
08/01/2004,1.55117055
09/01/2004,3.5474217
10/01/2004,3.72578835
11/01/2004,2.996923
12/01/2004,2.4466631999999997
01/01/2005,1.1843658000000001
02/01/2005,1.4533925
03/01/2005,1.10538775
04/01/2005,2.06399405
05/01/2005,1.1495609
06/01/2005,1.1010351
07/01/2005,1.10579645
08/01/2005,1.2697777
09/01/2005,2.02318115
10/01/2005,4.0238827
11/01/2005,2.2448857999999996
12/01/2005,0.9717117749999999
01/01/2006,1.96425605
02/01/2006,0.93190268
03/01/2006,1.8900513
04/01/2006,1.5678363499999999
05/01/2006,1.24602425
06/01/2006,1.61813225
07/01/2006,2.1200491
08/01/2006,3.9395137499999997
09/01/2006,4.983316
10/01/2006,4.2853295
11/01/2006,3.6697984999999997
12/01/2006,1.1011549999999999
01/01/2007,1.38174595
02/01/2007,1.1785916
03/01/2007,1.7031659000000001
04/01/2007,1.40063755
05/01/2007,1.22149335
06/01/2007,1.58153615
07/01/2007,1.40727645
08/01/2007,1.63284945
09/01/2007,2.58411015
10/01/2007,2.3677123
11/01/2007,2.01686415
12/01/2007,4.5634646
01/01/2008,1.3917383
02/01/2008,1.2036943500000001
03/01/2008,1.7876420999999998
04/01/2008,1.3180081499999998
05/01/2008,1.50120455
06/01/2008,1.4746029
07/01/2008,1.8534853
08/01/2008,1.3682177000000002
09/01/2008,2.1263486
10/01/2008,1.7666248000000002
11/01/2008,3.42362655
12/01/2008,2.5688044
01/01/2009,0.8387221499999999
02/01/2009,5.0976165
03/01/2009,1.8012633999999998
04/01/2009,1.44924835
05/01/2009,2.37494585
06/01/2009,2.45048265
07/01/2009,1.9189118
08/01/2009,1.36773645
09/01/2009,2.58036805
10/01/2009,3.6337230500000004
11/01/2009,3.7321836499999996
12/01/2009,0.60072623
01/01/2010,3.348324
02/01/2010,1.0459528
03/01/2010,1.5460858499999999
04/01/2010,2.18431865
05/01/2010,1.4873346
06/01/2010,1.48661295
07/01/2010,1.2020521
08/01/2010,1.69671155
09/01/2010,3.60495725
10/01/2010,4.7969525
11/01/2010,2.0300157
12/01/2010,3.8780008500000003
02/01/2011,2.2595178999999996
03/01/2011,1.92419715
04/01/2011,1.09976765
05/01/2011,1.1159013500000001
06/01/2011,0.94223219
07/01/2011,0.73792905
08/01/2011,1.1076237500000001
09/01/2011,1.33318335
10/01/2011,1.9146451
11/01/2011,1.0580517
12/01/2011,1.2368732
01/01/2012,1.2653851
02/01/2012,1.17488855
03/01/2012,8.640935500000001
04/01/2012,2.7221201500000003
05/01/2012,0.7696222500000001
06/01/2012,0.94536538
07/01/2012,0.765350695
08/01/2012,0.75167063
09/01/2012,1.51326085
10/01/2012,1.5281422
11/01/2012,2.2541718
12/01/2012,1.5144016
01/01/2013,3.3382608
02/01/2013,1.95814765
03/01/2013,2.1134095999999998
04/01/2013,1.58320545
05/01/2013,1.000876475
06/01/2013,0.9722489750000001
07/01/2013,0.72524
08/01/2013,0.9562720499999999
09/01/2013,1.50659225
10/01/2013,1.66967665
11/01/2013,1.22964705
12/01/2013,1.3380615
01/01/2014,1.67340255
02/01/2014,3.31310295
03/01/2014,2.1334994
04/01/2014,1.5608103
05/01/2014,1.06926905
06/01/2014,1.28524965
07/01/2014,1.01906115
08/01/2014,0.958196425
09/01/2014,2.1180951500000003
10/01/2014,2.9564971
11/01/2014,1.84336635
12/01/2014,2.3148452
01/01/2015,1.8989820000000002
02/01/2015,1.8333800500000001
03/01/2015,1.67153645
04/01/2015,1.5869138
05/01/2015,1.283477
06/01/2015,2.3353673500000003
07/01/2015,1.238283
08/01/2015,1.3874516
09/01/2015,2.9453381
10/01/2015,2.67636515
11/01/2015,2.2286344
12/01/2015,1.7389377000000001
01/01/2016,1.6302109
02/01/2016,1.45738205
03/01/2016,1.3837807500000001
04/01/2016,1.61419125
05/01/2016,1.9407443
06/01/2016,2.4298014
07/01/2016,1.36064275
08/01/2016,2.61296045
09/01/2016,3.54207135
10/01/2016,4.827618149999999
11/01/2016,2.3558136
12/01/2016,1.5433438
01/01/2017,1.5421353500000001
02/01/2017,1.2508697500000001
03/01/2017,2.5572388
04/01/2017,1.36696665
05/01/2017,1.7413493500000001
06/01/2017,1.9411239999999998
07/01/2017,5.350056800000001
08/01/2017,5.50217065
09/01/2017,3.72628225
10/01/2017,4.65833165
11/01/2017,0.85758628
12/01/2017,2.19766475
01/01/2018,2.14558525
02/01/2018,2.1159572
03/01/2018,1.09935925
04/01/2018,1.00681675
05/01/2018,0.9748511049999999
06/01/2018,1.30353065
07/01/2018,1.52688185
08/01/2018,2.4402603000000003
09/01/2018,6.095273
10/01/2018,3.4454107499999997
11/01/2018,2.5107264000000002
01/01/2019,11.495144
02/01/2019,1.9280553999999999
03/01/2019,1.5128976
04/01/2019,0.8766354000000001
05/01/2019,0.8427804000000001
06/01/2019,0.8373842549999999
07/01/2019,0.8524819
08/01/2019,1.22777005
09/01/2019,1.9350071
10/01/2019,2.1086790000000004
11/01/2019,2.4243523500000004
12/01/2019,1.4479435500000002
01/01/2020,1.61314625
02/01/2020,2.3385457
03/01/2020,1.6052316
04/01/2020,0.9887142
05/01/2020,1.15575335
06/01/2020,1.00569902
07/01/2020,0.8487093
08/01/2020,1.01976675
09/01/2020,1.7291911999999998
10/01/2020,1.6373275
11/01/2020,1.7486302
12/01/2020,4.0860161999999995
01/01/2021,1.8705954500000002
02/01/2021,2.14566145
03/01/2021,1.3124155
04/01/2021,1.0123122
05/01/2021,0.83465265
06/01/2021,0.7649567500000001
07/01/2021,0.800277865
08/01/2021,1.35002515
09/01/2021,2.61300265
10/01/2021,4.2571266
11/01/2021,3.2440927000000004
12/01/2021,1.2538133999999999
01/01/2022,2.01971755
02/01/2022,1.8790328500000002
03/01/2022,1.8876327
04/01/2022,1.3201235
05/01/2022,0.9696452
06/01/2022,0.898331435
07/01/2022,0.6869576
08/01/2022,1.3177306
09/01/2022,1.5564951
10/01/2022,1.7651769499999999
11/01/2022,1.61812085
12/01/2022,3.6629006
01/01/2023,2.5298629999999998
02/01/2023,1.8691413
03/01/2023,1.7583313
04/01/2023,1.35330005
05/01/2023,1.1966541
06/01/2023,0.837395075
07/01/2023,0.8985507699999999
08/01/2023,0.997739515
09/01/2023,1.37818735
10/01/2023,1.4706176
11/01/2023,1.8101573
12/01/2023,1.51227275
01/01/2024,0.87178775
02/01/2024,1.1967995500000002
03/01/2024,1.7325403000000001
04/01/2024,2.03225825
05/01/2024,1.4169060500000001
06/01/2024,1.0075713
07/01/2024,1.0065099
08/01/2024,1.27205045
